rating,genre avg rating,director avg rating,director in genres avg rating,star_0 avg rating,star_0 & director avg rating,star_0 in genres avg rating,star_1 avg rating,star_1 & director avg rating,star_1 in genres avg rating,star_2 avg rating,star_2 & director avg rating,star_2 in genres avg rating,stars_0-3 avg rating,stars_0-3 & director avg rating,stars_0-3 in genres avg rating,stars_3-6 avg rating,stars_3-6 & director avg rating,stars_3-6 in genres avg rating,stars_6-10 avg rating,stars_6-10 & director avg rating,stars_6-10 in genres avg rating
7.3,7.4480459770114935,8.24,8.175,6.999999999999999,6.999999999999999,6.95,5.766666666666666,5.766666666666666,5.8,6.9,6.9,nan,6.783333333333332,6.783333333333332,6.861538461538462,6.2,6.2,6.2,6.875,6.875,6.966666666666666
6.8,7.172121212121211,7.4,7.4,7.066666666666666,7.066666666666666,6.7,7.8,7.8,7.8,8.033333333333333,8.033333333333333,8.033333333333333,7.585714285714286,7.585714285714286,7.720000000000001,6.914285714285714,6.914285714285714,6.425,6.8,6.8,6.1
7.3,7.222405660377359,7.4,7.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.800000000000001,6.800000000000001,6.800000000000001,6.5,6.5,6.699999999999999
7.3,7.649006622516557,6.9,6.9,7.32,7.32,7.7,7.32,7.32,7.7,nan,nan,nan,7.32,7.32,7.7,6.4,6.4,nan,6.75,6.75,7.35
7.6,7.411632653061225,7.7,7.7,6.942857142857143,6.942857142857143,6.942857142857143,nan,nan,nan,nan,nan,nan,6.942857142857143,6.942857142857143,6.942857142857143,7.13,7.13,7.516666666666667,7.789999999999999,7.789999999999999,8.087499999999999
7.3,7.138173302107734,nan,nan,7.300000000000001,7.300000000000001,7.300000000000001,7.428571428571429,7.428571428571429,7.428571428571429,7.625,7.625,7.6000000000000005,7.4692307692307685,7.4692307692307685,7.449999999999999,7.050000000000001,7.050000000000001,6.92,7.1000000000000005,7.1000000000000005,7.1000000000000005
6.4,7.481323877068561,7.866666666666667,8.1,6.1,6.1,6.1,6.1,6.1,6.1,7.3,7.3,7.8,6.699999999999999,6.699999999999999,6.666666666666667,7.25,7.25,7.26,6.366666666666666,6.366666666666666,6.366666666666666
7.4,7.445796460176993,8.133333333333335,8.133333333333335,6.7,6.7,6.885714285714285,7.299999999999999,7.299999999999999,7.257142857142857,nan,nan,nan,7.0,7.0,7.071428571428571,7.35,7.35,7.35,6.976923076923077,6.976923076923077,6.9750000000000005
8.0,7.647176079734218,7.9,7.9,4.2,4.2,nan,nan,nan,nan,nan,nan,nan,4.2,4.2,nan,7.040000000000001,7.040000000000001,7.800000000000001,6.5,6.5,7.6
7.8,7.134146341463414,nan,nan,7.4,7.4,7.4,nan,nan,nan,7.2,7.2,nan,7.300000000000001,7.300000000000001,7.4,7.25,7.25,nan,7.3625,7.3625,7.066666666666666
7.0,7.4334047109207715,nan,nan,6.6000000000000005,6.6000000000000005,6.6000000000000005,7.4,7.4,7.4,nan,nan,nan,6.800000000000001,6.800000000000001,6.800000000000001,nan,nan,nan,6.85,6.85,7.2
7.1,7.411632653061225,nan,nan,6.938461538461539,6.938461538461539,7.016666666666666,7.3500000000000005,7.3500000000000005,7.3500000000000005,nan,nan,nan,6.993333333333334,6.993333333333334,7.064285714285714,7.279999999999999,7.279999999999999,7.279999999999999,6.7555555555555555,6.7555555555555555,6.8125
7.8,7.554061624649858,6.5,6.5,nan,nan,nan,nan,nan,nan,7.4,7.4,7.4,7.4,7.4,7.4,7.622222222222222,7.622222222222222,7.6,7.8,7.8,7.8
6.0,7.4334047109207715,4.2,4.2,6.733333333333333,6.733333333333333,6.633333333333333,6.65,6.65,nan,nan,nan,nan,6.7125,6.7125,6.633333333333333,7.2666666666666675,7.2666666666666675,7.2,6.7875,6.7875,6.866666666666666
6.0,7.134426229508201,nan,nan,6.975,6.975,6.7,6.983333333333333,6.983333333333333,6.983333333333333,7.366666666666667,7.366666666666667,7.025,7.125,7.125,6.93076923076923,6.987500000000001,6.987500000000001,7.0,7.5375,7.5375,7.5200000000000005
5.4,7.175193798449614,6.9,6.9,6.6000000000000005,6.6000000000000005,6.65,6.7,6.7,6.4,7.175,7.175,7.175,6.792857142857144,6.792857142857144,6.8100000000000005,6.36,6.36,6.36,7.583333333333333,7.583333333333333,7.5
7.4,7.5932249322493215,7.366666666666666,7.95,7.8125,7.8125,7.828571428571428,6.639999999999999,6.639999999999999,nan,7.8,7.8,7.8,7.3928571428571415,7.3928571428571415,7.824999999999999,7.700000000000001,7.700000000000001,7.933333333333334,7.158823529411765,7.158823529411765,8.260000000000002
5.8,7.175193798449614,nan,nan,5.05,5.05,nan,nan,nan,nan,6.65,6.65,nan,5.85,5.85,nan,7.550000000000001,7.550000000000001,6.933333333333334,7.085714285714286,7.085714285714286,6.975
7.2,7.430736842105265,nan,nan,6.9,6.9,6.9,6.25,6.25,6.233333333333333,7.76,7.76,7.76,7.0699999999999985,7.0699999999999985,7.155555555555556,7.415384615384616,7.415384615384616,7.655555555555555,6.608333333333333,6.608333333333333,6.608333333333333
6.4,7.375471698113208,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.9,7.2457943925233605,nan,nan,6.914285714285714,6.914285714285714,6.425,nan,nan,nan,nan,nan,nan,6.914285714285714,6.914285714285714,6.425,6.6,6.6,nan,8.3,8.3,nan
8.5,7.505829596412557,9.3,9.3,7.644444444444444,7.644444444444444,7.644444444444444,7.380000000000001,7.380000000000001,7.375,6.949999999999999,6.949999999999999,7.3,7.475,7.475,7.542857142857143,7.10625,7.10625,7.091666666666666,7.000000000000001,7.000000000000001,7.619999999999999
7.8,7.216942148760329,nan,nan,nan,nan,nan,nan,nan,nan,7.4,7.4,7.4,7.4,7.4,7.4,6.95,6.95,6.7,nan,nan,nan
6.6,7.094573643410852,nan,nan,7.033333333333334,7.033333333333334,6.733333333333333,nan,nan,nan,nan,nan,nan,7.033333333333334,7.033333333333334,6.733333333333333,nan,nan,nan,6.8,6.8,6.8
6.2,7.1923076923076925,nan,nan,7.625,7.625,nan,7.625,7.625,nan,7.425,7.425,nan,7.558333333333334,7.558333333333334,nan,7.324999999999999,7.324999999999999,nan,6.65,6.65,6.1
7.0,7.375471698113208,nan,nan,6.8,6.8,nan,7.26,7.26,6.675,nan,nan,nan,7.218181818181818,7.218181818181818,6.675,6.855555555555555,6.855555555555555,6.733333333333334,nan,nan,nan
7.4,7.571264367816089,7.8,7.8,7.6,7.6,7.5,7.5,7.5,7.5,6.9399999999999995,6.9399999999999995,7.6,7.174999999999999,7.174999999999999,7.55,7.44,7.44,7.44,6.959999999999999,6.959999999999999,8.0
5.9,7.201400560224092,8.5,8.5,7.44,7.44,7.44,7.266666666666667,7.266666666666667,7.35,6.566666666666667,6.566666666666667,6.0,7.17857142857143,7.17857142857143,7.145454545454545,7.3,7.3,6.92,7.223076923076923,7.223076923076923,6.8625
6.6,7.104334365325071,8.1,8.7,8.9,8.9,nan,8.2,8.2,nan,7.733333333333333,7.733333333333333,7.300000000000001,8.059999999999999,8.059999999999999,7.300000000000001,7.533333333333334,7.533333333333334,8.600000000000001,8.16,8.16,8.275
6.6,7.446238938053097,6.9,6.9,7.2,7.2,7.2,nan,nan,nan,6.0,6.0,6.0,7.05,7.05,7.05,7.169999999999999,7.169999999999999,7.166666666666667,7.342857142857142,7.342857142857142,7.85
6.8,7.292795389048991,7.5,7.824999999999999,6.540000000000001,6.540000000000001,6.5,6.75,6.75,6.75,6.959999999999999,6.959999999999999,6.35,6.75,6.75,6.609090909090909,7.866666666666667,7.866666666666667,7.874999999999999,7.507142857142857,7.507142857142857,7.571428571428571
6.4,7.283507853403142,nan,nan,6.540000000000001,6.540000000000001,6.5,8.4,8.4,8.4,7.699999999999999,7.699999999999999,nan,7.0625,7.0625,6.975,6.966666666666666,6.966666666666666,6.919999999999999,6.969565217391303,6.969565217391303,6.880952380952381
4.8,7.221562499999993,5.7,5.7,8.9,8.9,nan,6.7,6.7,6.7,5.733333333333333,5.733333333333333,5.733333333333333,6.56,6.56,5.975,6.383333333333334,6.383333333333334,6.466666666666666,6.266666666666666,6.266666666666666,6.2
7.9,7.452459016393443,8.05,8.05,8.124999999999998,8.124999999999998,8.124999999999998,7.3500000000000005,7.3500000000000005,7.3500000000000005,7.933333333333333,7.933333333333333,7.933333333333333,7.999999999999998,7.999999999999998,7.999999999999998,7.283333333333334,7.283333333333334,7.283333333333334,7.25625,7.25625,7.3090909090909095
7.2,7.571264367816089,nan,nan,7.7,7.7,7.800000000000001,7.300000000000001,7.300000000000001,6.9,7.1000000000000005,7.1000000000000005,7.160000000000001,7.361538461538462,7.361538461538462,7.390000000000001,7.56,7.56,7.933333333333333,7.107692307692308,7.107692307692308,7.980000000000001
7.9,7.647176079734218,nan,nan,nan,nan,nan,8.6,8.6,8.6,nan,nan,nan,8.6,8.6,8.6,nan,nan,nan,nan,nan,nan
7.9,7.201400560224092,nan,nan,7.644444444444444,7.644444444444444,7.283333333333334,7.300000000000001,7.300000000000001,7.300000000000001,7.175,7.175,7.175,7.473333333333334,7.473333333333334,7.25,7.9750000000000005,7.9750000000000005,7.900000000000001,7.530000000000001,7.530000000000001,7.653846153846154
8.7,6.998230088495577,nan,nan,6.966666666666668,6.966666666666668,6.7,7.7,7.7,6.7,nan,nan,nan,7.260000000000001,7.260000000000001,6.7,7.2,7.2,7.033333333333334,7.6,7.6,nan
7.2,7.345876288659793,nan,nan,6.4,6.4,6.4,7.6,7.6,7.6,6.566666666666666,6.566666666666666,6.566666666666666,6.722222222222222,6.722222222222222,6.722222222222222,7.033333333333334,7.033333333333334,7.033333333333334,7.418181818181819,7.418181818181819,7.737500000000001
7.0,7.080821917808217,nan,nan,5.4,5.4,5.4,nan,nan,nan,7.1,7.1,nan,6.25,6.25,5.4,6.574999999999999,6.574999999999999,5.699999999999999,7.5,7.5,7.5
8.0,7.3586601307189525,nan,nan,nan,nan,nan,6.9,6.9,6.9,8.2,8.2,8.2,7.766666666666666,7.766666666666666,7.766666666666666,7.311111111111111,7.311111111111111,7.199999999999999,7.454166666666667,7.454166666666667,7.443478260869566
7.6,7.631168831168831,nan,nan,7.2,7.2,7.2,nan,nan,nan,7.8,7.8,7.8,7.2749999999999995,7.2749999999999995,7.2749999999999995,6.884615384615385,6.884615384615385,7.266666666666666,7.241666666666667,7.241666666666667,7.95
8.2,7.4480459770114935,nan,nan,7.123076923076923,7.123076923076923,7.279999999999999,8.8,8.8,8.8,nan,nan,nan,7.242857142857142,7.242857142857142,7.418181818181818,6.733333333333334,6.733333333333334,6.733333333333334,6.6,6.6,6.6
7.3,7.448758465011286,7.4,7.4,7.860000000000001,7.860000000000001,7.860000000000001,7.2749999999999995,7.2749999999999995,7.466666666666666,7.8,7.8,7.8,7.62,7.62,7.722222222222222,7.457142857142857,7.457142857142857,7.457142857142857,7.373333333333333,7.373333333333333,7.407142857142857
8.0,7.649006622516557,7.499999999999999,7.7749999999999995,7.7,7.7,8.0,7.7,7.7,8.0,nan,nan,nan,7.7,7.7,8.0,nan,nan,nan,7.9799999999999995,7.9799999999999995,8.1
6.7,7.161818181818184,8.15,8.15,7.8125,7.8125,nan,6.1,6.1,nan,nan,nan,nan,7.622222222222222,7.622222222222222,nan,7.2,7.2,7.5,7.32,7.32,nan
4.8,7.121836228287846,6.875,6.875,7.05,7.05,7.05,7.25,7.25,7.6,nan,nan,nan,7.116666666666667,7.116666666666667,7.159999999999999,7.279999999999999,7.279999999999999,6.988888888888889,7.6,7.6,7.6
5.9,7.17198795180723,7.4,7.4,6.2,6.2,6.2,6.8,6.8,6.8,nan,nan,nan,6.5,6.5,6.5,7.366666666666667,7.366666666666667,7.05,7.0062500000000005,7.0062500000000005,6.914285714285714
7.9,7.526700251889167,7.4,7.4,7.95,7.95,7.5,7.771428571428571,7.771428571428571,7.783333333333332,nan,nan,nan,7.811111111111111,7.811111111111111,7.742857142857142,7.325,7.325,7.3,7.071428571428571,7.071428571428571,7.080000000000001
7.6,7.521375921375923,nan,nan,7.199999999999999,7.199999999999999,7.199999999999999,nan,nan,nan,nan,nan,nan,7.199999999999999,7.199999999999999,7.199999999999999,7.366666666666667,7.366666666666667,7.38,7.22,7.22,7.283333333333332
8.1,7.423728813559322,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.7,6.7,6.7,nan,nan,nan
2.4,7.066233766233767,nan,nan,7.055555555555555,7.055555555555555,6.566666666666667,8.133333333333333,8.133333333333333,7.949999999999999,7.025,7.025,6.6499999999999995,7.205000000000001,7.205000000000001,6.911111111111111,7.228571428571429,7.228571428571429,7.166666666666667,6.475,6.475,5.95
7.1,7.175362318840577,nan,nan,nan,nan,nan,nan,nan,nan,6.95,6.95,6.533333333333334,6.95,6.95,6.533333333333334,7.6,7.6,nan,7.45,7.45,7.2
5.9,7.093495934959348,nan,nan,7.114285714285715,7.114285714285715,6.6,7.2,7.2,7.2,6.8,6.8,nan,7.0888888888888895,7.0888888888888895,6.8,6.566666666666666,6.566666666666666,6.566666666666666,nan,nan,nan
8.0,7.524361948955918,nan,nan,nan,nan,nan,nan,nan,nan,7.566666666666667,7.566666666666667,7.4750000000000005,7.566666666666667,7.566666666666667,7.4750000000000005,7.185714285714285,7.185714285714285,7.44,7.766666666666667,7.766666666666667,8.05
5.5,7.220248667850802,nan,nan,7.083333333333333,7.083333333333333,7.140000000000001,7.083333333333333,7.083333333333333,7.140000000000001,6.628571428571428,6.628571428571428,6.26,6.915789473684211,6.915789473684211,6.846666666666667,6.836363636363635,6.836363636363635,6.677777777777777,7.278571428571429,7.278571428571429,7.278571428571429
7.7,7.412252964426879,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.7,7.458924731182796,7.6125,7.800000000000001,7.65,7.65,7.65,nan,nan,nan,nan,nan,nan,7.65,7.65,7.65,7.2,7.2,7.2,7.745454545454546,7.745454545454546,7.745454545454546
5.6,7.400190839694659,nan,nan,nan,nan,nan,nan,nan,nan,7.066666666666666,7.066666666666666,7.066666666666666,7.066666666666666,7.066666666666666,7.066666666666666,7.1,7.1,7.1,7.1,7.1,7.1
5.0,7.166105263157898,5.1,5.1,6.966666666666666,6.966666666666666,6.5,7.1000000000000005,7.1000000000000005,7.55,7.257142857142857,7.257142857142857,7.116666666666666,7.153846153846154,7.153846153846154,7.08,7.3,7.3,7.3,nan,nan,nan
7.3,7.533419023136247,7.6,7.6,7.5,7.5,7.866666666666667,8.7,8.7,nan,nan,nan,nan,7.671428571428572,7.671428571428572,7.866666666666667,8.6,8.6,8.6,nan,nan,nan
5.5,7.146194225721786,nan,nan,nan,nan,nan,7.0,7.0,7.0,nan,nan,nan,7.0,7.0,7.0,7.2,7.2,7.2,6.5,6.5,6.1
8.1,7.533419023136247,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.3,7.622551928783382,7.1,nan,6.5,6.5,6.666666666666667,8.033333333333333,8.033333333333333,8.2,nan,nan,nan,6.918181818181818,6.918181818181818,7.279999999999999,7.216666666666666,7.216666666666666,7.5,7.125,7.125,7.3
6.0,7.154304635761589,7.0249999999999995,7.2,6.777777777777778,6.777777777777778,6.6125,nan,nan,nan,nan,nan,nan,6.777777777777778,6.777777777777778,6.6125,6.699999999999999,6.699999999999999,6.585714285714286,6.824999999999999,6.824999999999999,6.76
7.6,7.400190839694659,nan,nan,7.437500000000001,7.437500000000001,7.528571428571429,nan,nan,nan,7.574999999999999,7.574999999999999,7.633333333333333,7.483333333333334,7.483333333333334,7.56,6.384615384615385,6.384615384615385,6.771428571428571,7.230769230769231,7.230769230769231,7.230769230769231
7.3,7.399266055045871,7.35,7.35,6.533333333333334,6.533333333333334,6.533333333333334,6.933333333333333,6.933333333333333,6.933333333333333,6.7,6.7,6.7,6.728571428571429,6.728571428571429,6.728571428571429,7.25,7.25,7.459999999999999,nan,nan,nan
5.7,7.122456140350876,7.275,7.275,7.083333333333333,7.083333333333333,7.6,7.236363636363637,7.236363636363637,7.271428571428572,7.8,7.8,nan,7.216666666666667,7.216666666666667,7.344444444444445,6.7,6.7,6.2,7.1,7.1,7.1
8.5,7.384156378600823,7.475,6.6,7.533333333333334,7.533333333333334,7.533333333333334,6.5,6.5,6.5,7.6,7.6,7.6,7.383333333333333,7.383333333333333,7.383333333333333,7.5,7.5,7.1,7.2,7.2,7.35
7.3,7.6208333333333345,8.3,8.3,7.181250000000001,7.181250000000001,7.1000000000000005,nan,nan,nan,7.557142857142857,7.557142857142857,8.125,7.2956521739130435,7.2956521739130435,7.685714285714285,7.166666666666667,7.166666666666667,7.6000000000000005,8.2,8.2,8.2
6.7,7.1648550724637685,nan,nan,6.0,6.0,nan,nan,nan,nan,nan,nan,nan,6.0,6.0,nan,7.4750000000000005,7.4750000000000005,7.15,7.359999999999999,7.359999999999999,7.050000000000001
6.5,7.210451977401129,nan,nan,7.01,7.01,6.942857142857142,7.3500000000000005,7.3500000000000005,7.400000000000001,6.949999999999999,6.949999999999999,6.6,7.0875,7.0875,7.036363636363635,7.633333333333333,7.633333333333333,7.55,6.800000000000001,6.800000000000001,6.720000000000001
5.5,7.380722891566261,7.433333333333334,7.44,7.371428571428571,7.371428571428571,7.371428571428571,7.466666666666666,7.466666666666666,7.5,6.8,6.8,6.65,7.299999999999999,7.299999999999999,7.314285714285714,7.266666666666667,7.266666666666667,7.5,6.9,6.9,7.7
7.0,7.094372294372295,6.8,6.8,7.7681818181818185,7.7681818181818185,6.9,7.7681818181818185,7.7681818181818185,6.9,6.779999999999999,6.779999999999999,6.525,7.66734693877551,7.66734693877551,6.7125,6.779999999999999,6.779999999999999,6.525,6.9,6.9,nan
7.1,7.622551928783382,nan,nan,7.7681818181818185,7.7681818181818185,7.9,7.271428571428571,7.271428571428571,7.333333333333333,7.45,7.45,7.45,7.635483870967742,7.635483870967742,7.728000000000001,7.175,7.175,7.400000000000001,7.42,7.42,7.966666666666668
6.1,7.166105263157898,nan,nan,6.371428571428572,6.371428571428572,6.266666666666667,7.4,7.4,nan,6.75,6.75,6.75,6.55,6.55,6.3875,7.0888888888888895,7.0888888888888895,7.175000000000001,6.333333333333333,6.333333333333333,6.333333333333333
6.5,7.094372294372295,7.099999999999999,7.099999999999999,6.777777777777778,6.777777777777778,6.785714285714286,7.5,7.5,7.5,nan,nan,nan,6.909090909090909,6.909090909090909,6.944444444444445,7.6000000000000005,7.6000000000000005,nan,7.166666666666667,7.166666666666667,7.0
5.3,7.146315789473682,nan,nan,6.383333333333333,6.383333333333333,6.383333333333333,7.340000000000001,7.340000000000001,7.4,7.540000000000001,7.540000000000001,6.550000000000001,7.161904761904762,7.161904761904762,6.619999999999999,7.05,7.05,6.82,6.386666666666667,6.386666666666667,6.386666666666667
6.0,7.1493150684931495,6.65,6.65,7.086666666666667,7.086666666666667,6.899999999999999,6.55,6.55,6.1,7.6,7.6,nan,7.0555555555555545,7.0555555555555545,6.785714285714285,7.283333333333334,7.283333333333334,6.7,7.419999999999999,7.419999999999999,7.85
8.5,7.132653061224492,7.6,7.6,8.3,8.3,8.3,8.7,8.7,nan,7.457142857142857,7.457142857142857,7.033333333333334,7.688888888888889,7.688888888888889,7.3500000000000005,6.957142857142856,6.957142857142856,6.849999999999999,7.266666666666666,7.266666666666666,7.359999999999999
7.8,7.224631578947372,7.7714285714285705,7.783333333333331,6.766666666666667,6.766666666666667,7.35,7.771428571428572,7.771428571428572,7.833333333333333,7.699999999999999,7.699999999999999,7.8,7.36,7.36,7.5874999999999995,7.19,7.19,7.175000000000001,7.745454545454544,7.745454545454544,7.6899999999999995
7.1,7.005154639175259,nan,nan,8.133333333333333,8.133333333333333,8.3,nan,nan,nan,8.0,8.0,nan,8.08,8.08,8.3,7.188888888888889,7.188888888888889,6.779999999999999,nan,nan,nan
7.1,7.6208333333333345,6.1,6.1,7.822222222222223,7.822222222222223,7.9,7.0,7.0,7.0,8.5,8.5,8.5,7.800000000000001,7.800000000000001,7.8500000000000005,6.916666666666667,6.916666666666667,6.8999999999999995,6.324999999999999,6.324999999999999,6.5
6.5,7.122159090909091,nan,nan,7.025,7.025,7.0,7.0,7.0,7.0,7.2,7.2,nan,7.050000000000001,7.050000000000001,7.0,nan,nan,nan,7.125,7.125,7.057142857142857
5.9,7.210451977401129,7.8,7.8,7.33125,7.33125,7.321428571428571,6.0,6.0,6.0,nan,nan,nan,7.252941176470588,7.252941176470588,7.233333333333333,7.136363636363637,7.136363636363637,7.166666666666667,7.366666666666666,7.366666666666666,7.516666666666666
5.5,7.300826446280994,6.933333333333333,6.933333333333333,6.7,6.7,6.433333333333334,nan,nan,nan,6.533333333333334,6.533333333333334,6.65,6.6375,6.6375,6.5200000000000005,6.6000000000000005,6.6000000000000005,6.55,7.366666666666667,7.366666666666667,7.333333333333333
7.7,7.606997084548103,nan,nan,7.177777777777779,7.177777777777779,7.177777777777779,6.233333333333334,6.233333333333334,5.9,7.05,7.05,7.05,6.957142857142857,6.957142857142857,7.050000000000001,6.95,6.95,7.033333333333334,7.414285714285714,7.414285714285714,7.966666666666666
6.2,7.094372294372295,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.0,7.0,nan
6.1,7.210451977401129,nan,nan,6.6,6.6,6.6,nan,nan,nan,7.1,7.1,7.1,6.85,6.85,6.85,7.016666666666666,7.016666666666666,6.75,7.8,7.8,nan
6.6,7.105122494432077,nan,nan,7.300000000000001,7.300000000000001,7.300000000000001,5.5,5.5,5.733333333333333,7.199999999999999,7.199999999999999,7.199999999999999,6.375,6.375,6.6000000000000005,7.499999999999998,7.499999999999998,7.466666666666668,nan,nan,nan
8.4,7.6208333333333345,7.5,7.5,7.8,7.8,7.6,7.933333333333333,7.933333333333333,7.933333333333333,7.866666666666667,7.866666666666667,8.4,7.875,7.875,7.959999999999999,6.814285714285715,6.814285714285715,7.733333333333333,7.866666666666666,7.866666666666666,7.866666666666666
5.9,7.111746987951804,6.5,6.5,6.4937499999999995,6.4937499999999995,6.592307692307693,7.0,7.0,6.8999999999999995,6.8999999999999995,6.8999999999999995,6.75,6.634782608695651,6.634782608695651,6.661111111111111,6.9,6.9,6.9375,nan,nan,nan
6.6,7.392740471869327,8.2,8.2,7.066666666666666,7.066666666666666,7.066666666666666,nan,nan,nan,nan,nan,nan,7.066666666666666,7.066666666666666,7.066666666666666,7.266666666666667,7.266666666666667,7.266666666666667,nan,nan,nan
6.3,7.122456140350876,nan,nan,6.099999999999999,6.099999999999999,4.6,6.55,6.55,6.55,7.733333333333333,7.733333333333333,nan,6.824999999999999,6.824999999999999,5.8999999999999995,6.963636363636363,6.963636363636363,6.6,7.355555555555556,7.355555555555556,6.9799999999999995
6.4,7.1493150684931495,7.9,7.5,7.75,7.75,7.666666666666668,6.639999999999999,6.639999999999999,6.487499999999999,7.271428571428572,7.271428571428572,7.12,7.214814814814814,7.214814814814814,7.026315789473684,7.175,7.175,7.314285714285714,7.483333333333333,7.483333333333333,7.4799999999999995
6.7,7.396370235934668,6.9,6.9,7.01,7.01,6.942857142857142,6.7,6.7,6.7,6.8,6.8,6.8,6.9125,6.9125,6.8538461538461535,7.65,7.65,7.550000000000001,nan,nan,nan
7.3,7.159898477157365,nan,nan,7.0,7.0,7.0,7.066666666666666,7.066666666666666,6.94,nan,nan,nan,7.057142857142857,7.057142857142857,6.95,7.0,7.0,7.0,7.245454545454546,7.245454545454546,7.245454545454546
8.3,7.232294617563742,8.2,8.2,7.666666666666667,7.666666666666667,8.2,7.533333333333334,7.533333333333334,7.0,8.2,8.2,8.2,7.685714285714285,7.685714285714285,7.719999999999999,7.664285714285714,7.664285714285714,7.780000000000001,6.933333333333333,6.933333333333333,7.8999999999999995
7.1,7.387730061349693,6.275,6.275,6.95,6.95,7.058333333333333,7.2,7.2,7.2,6.15,6.15,nan,6.870588235294117,6.870588235294117,7.069230769230769,7.109999999999999,7.109999999999999,7.155555555555556,7.1000000000000005,7.1000000000000005,7.220000000000001
6.4,7.371999999999996,7.1800000000000015,7.1800000000000015,6.766666666666667,6.766666666666667,6.425,7.466666666666666,7.466666666666666,7.466666666666666,6.300000000000001,6.300000000000001,6.300000000000001,6.872727272727272,6.872727272727272,6.744444444444444,7.0200000000000005,7.0200000000000005,7.0200000000000005,7.65,7.65,7.655555555555555
6.7,7.232294617563742,7.4,7.4,7.2,7.2,6.757142857142857,nan,nan,nan,8.9,8.9,8.9,7.3133333333333335,7.3133333333333335,7.0249999999999995,7.05,7.05,7.9,7.00909090909091,7.00909090909091,7.074999999999999
7.7,7.419755600814662,7.1,7.1,7.666666666666667,7.666666666666667,7.6499999999999995,7.1,7.1,7.1,nan,nan,nan,7.44,7.44,7.375,7.6,7.6,7.6,6.987499999999999,6.987499999999999,7.0
7.4,7.411507936507937,8.3,8.3,7.183333333333333,7.183333333333333,7.183333333333333,7.183333333333333,7.183333333333333,7.183333333333333,7.533333333333334,7.533333333333334,7.533333333333334,7.253333333333332,7.253333333333332,7.253333333333332,7.729411764705882,7.729411764705882,7.733333333333333,6.8999999999999995,6.8999999999999995,6.988888888888888
7.9,7.370777988614801,7.7,7.7,nan,nan,nan,6.5,6.5,6.5,nan,nan,nan,6.5,6.5,6.5,nan,nan,nan,nan,nan,nan
6.6,7.415533980582522,7.6125,8.100000000000001,7.433333333333334,7.433333333333334,7.65,6.55,6.55,7.3,7.6,7.6,7.6,7.166666666666667,7.166666666666667,7.550000000000001,7.6000000000000005,7.6000000000000005,7.336363636363635,6.4,6.4,6.4
6.6,7.03640350877193,nan,nan,7.425,7.425,nan,7.25,7.25,7.228571428571429,7.540000000000001,7.540000000000001,7.3,7.400000000000001,7.400000000000001,7.2375,nan,nan,nan,7.083333333333333,7.083333333333333,6.85
6.4,7.157037037037041,6.4,6.4,6.95,6.95,6.574999999999999,7.0,7.0,7.8,7.1,7.1,7.1,6.972222222222222,6.972222222222222,6.8999999999999995,6.1,6.1,6.1,7.016666666666667,7.016666666666667,7.1499999999999995
7.4,7.066233766233767,8.7,nan,nan,nan,nan,6.975,6.975,6.975,6.2,6.2,6.2,6.888888888888889,6.888888888888889,6.888888888888889,6.540000000000001,6.540000000000001,6.833333333333333,6.983333333333334,6.983333333333334,7.099999999999999
7.2,7.391044776119402,8.2,8.2,7.2,7.2,7.383333333333333,7.33125,7.33125,7.378571428571427,8.5,8.5,8.8,7.346875,7.346875,7.433333333333333,6.75,6.75,6.75,6.449999999999999,6.449999999999999,6.449999999999999
8.2,7.600817438692094,6.82,7.166666666666667,7.775,7.775,8.233333333333334,7.571428571428571,7.571428571428571,7.6000000000000005,8.0,8.0,8.4,7.739999999999999,7.739999999999999,7.918181818181819,8.014285714285714,8.014285714285714,8.059999999999999,7.1571428571428575,7.1571428571428575,7.25
6.6,7.345098039215683,7.18,7.18,7.16875,7.16875,6.94,7.720000000000001,7.720000000000001,7.866666666666667,7.4,7.4,7.4,7.308695652173914,7.308695652173914,7.1866666666666665,6.8,6.8,6.8,6.824999999999999,6.824999999999999,6.966666666666666
6.3,7.1733009708737825,6.9,6.9,7.588888888888889,7.588888888888889,7.5,6.699999999999999,6.699999999999999,6.8,7.150000000000001,7.150000000000001,6.933333333333333,7.329411764705882,7.329411764705882,7.2333333333333325,7.5,7.5,7.066666666666666,7.95,7.95,8.0
6.9,7.0723880597014945,7.1,7.1,7.15,7.15,7.15,7.8,7.8,nan,nan,nan,nan,7.366666666666667,7.366666666666667,7.15,6.800000000000001,6.800000000000001,6.4,7.0,7.0,nan
