rating,genre avg rating,director avg rating,director in genres avg rating,star_0 avg rating,star_0 & director avg rating,star_0 in genres avg rating,star_1 avg rating,star_1 & director avg rating,star_1 in genres avg rating,star_2 avg rating,star_2 & director avg rating,star_2 in genres avg rating,stars_0-3 avg rating,stars_0-3 & director avg rating,stars_0-3 in genres avg rating,stars_3-6 avg rating,stars_3-6 & director avg rating,stars_3-6 in genres avg rating,stars_6-10 avg rating,stars_6-10 & director avg rating,stars_6-10 in genres avg rating
5.6,7.2530898876404475,6.9,6.119999999999999,6.7,5.6,6.171428571428571,7.25,5.6,6.0249999999999995,nan,5.6,5.599999999999999,7.066666666666666,5.599999999999999,6.007142857142857,6.95,5.599999999999999,5.75,6.9,5.6,5.599999999999999
7.4,7.5626223091976525,6.675,7.250000000000001,7.7,7.4,7.400000000000001,6.8,7.4,7.050000000000002,7.862499999999999,7.4,7.668421052631581,7.583333333333332,7.400000000000001,7.476666666666669,7.628571428571428,7.175000000000001,7.627272727272728,7.366666666666667,7.216666666666668,7.348275862068966
6.0,7.201913875598083,nan,6.0,7.24,6.0,6.225,7.539999999999999,6.0,6.8,nan,6.0,6.0,7.390000000000001,6.0,6.464285714285714,7.550000000000002,6.0,6.488888888888889,6.959999999999999,6.0,6.325
6.4,7.43080895008606,nan,6.4,nan,6.4,6.4,nan,6.4,6.4,7.75,6.4,7.26,7.75,6.400000000000001,6.877777777777777,6.733333333333333,6.400000000000001,6.4750000000000005,6.599999999999999,6.4,6.35
6.0,7.450085470085464,6.8,6.0,6.976923076923077,6.0,6.861111111111111,8.700000000000001,6.0,7.1571428571428575,nan,6.0,6.0,7.300000000000001,6.0,6.813793103448275,7.3999999999999995,6.0,6.621739130434782,6.883333333333333,6.0,6.5272727272727264
8.2,7.5626223091976525,7.6,7.836363636363638,7.1,8.2,7.924999999999999,7.685714285714285,7.7749999999999995,8.076923076923078,7.8,8.2,8.1,7.633333333333334,7.916666666666667,8.052380952380954,nan,8.2,8.2,7.6,8.2,8.114285714285712
7.3,7.292170022371365,6.95,7.187499999999999,nan,7.3,7.3,7.800000000000001,7.066666666666666,7.4799999999999995,7.65,7.3,7.575000000000002,7.7,7.159999999999999,7.496153846153847,7.314285714285714,7.159999999999999,7.255,7.487500000000001,7.266666666666666,7.318918918918918
7.0,7.187765957446803,nan,7.0,6.4,7.0,6.8,7.4,7.0,7.0,nan,7.0,7.0,6.9,7.0,6.914285714285714,6.783333333333334,7.0,6.8090909090909095,7.033333333333334,7.0,7.088888888888889
5.4,7.236681222707419,4.8,5.1000000000000005,6.976923076923077,5.4,6.042857142857143,nan,5.4,5.4,7.5,5.4,6.450000000000001,7.046666666666667,5.400000000000001,6.06923076923077,7.0,5.400000000000001,6.029999999999999,6.166666666666667,5.28,5.592307692307693
6.9,7.185459940652813,6.45,6.6875,6.8,6.9,6.875,6.8,6.9,6.875,6.74,6.9,6.980000000000001,6.757142857142858,6.900000000000001,6.915384615384616,7.354545454545455,6.900000000000001,7.252941176470589,7.9,6.9,7.057142857142858
6.9,7.187765957446803,7.3,7.033333333333334,6.949999999999999,6.9,6.75,6.933333333333333,6.9,6.919999999999999,nan,6.9,6.9,6.9399999999999995,6.900000000000001,6.854545454545454,7.533333333333333,6.900000000000001,7.141176470588237,6.816666666666666,7.033333333333332,6.833333333333333
7.3,7.492456479690524,7.5,7.385714285714286,6.963636363636363,7.3,6.845454545454545,7.199999999999999,7.3,7.211111111111109,7.7,7.3,7.38,7.06875,7.3,7.01111111111111,7.0,7.3,7.257142857142858,7.583333333333333,7.3,7.4
7.1,7.201913875598083,7.9,7.324999999999999,6.963636363636363,7.1,6.8999999999999995,8.033333333333333,7.1,7.642857142857144,nan,7.1,7.099999999999999,7.192857142857142,7.099999999999999,7.241176470588236,7.88,7.099999999999999,7.221428571428571,7.1,7.1,7.099999999999999
6.3,7.218907563025205,7.58,6.9750000000000005,7.957142857142857,6.949999999999999,6.3,6.7,6.3,6.2250000000000005,nan,6.3,6.3,7.800000000000001,6.625,6.2700000000000005,6.909999999999999,6.4750000000000005,6.413333333333333,7.75,6.62,7.195652173913044
6.8,7.239574468085103,nan,6.8,6.9,6.8,6.833333333333333,6.942857142857142,6.8,6.44,nan,6.8,6.8,6.937499999999999,6.8,6.566666666666666,7.9,6.8,7.2,7.37,6.8,6.892307692307692
6.4,7.551702127659578,6.75,6.466666666666668,7.24,6.4,6.785714285714285,7.2,6.4,6.56,7.033333333333332,6.4,6.779999999999999,7.133333333333333,6.400000000000001,6.731818181818181,8.154545454545454,6.400000000000001,7.2749999999999995,7.25,6.4,6.465000000000001
6.6,7.393560606060604,7.166666666666667,6.65,7.029999999999999,6.6,7.0,6.825,6.6,6.811111111111112,nan,6.6,6.6,6.971428571428571,6.599999999999999,6.891304347826087,7.35,6.85,6.590909090909091,7.3,6.6,6.677777777777777
8.1,7.74331983805668,nan,8.1,7.75,8.1,7.866666666666667,nan,8.1,8.1,7.1800000000000015,8.1,7.24,7.342857142857143,8.1,7.544444444444445,nan,8.1,8.1,8.044444444444444,8.1,7.942857142857141
7.7,7.571146953405012,nan,7.7,6.4,7.7,7.340000000000001,nan,7.7,7.7,7.425,7.7,7.500000000000001,7.083333333333333,7.7,7.5,7.583333333333333,7.7,7.72258064516129,7.82,7.7,7.754545454545456
7.5,7.5626223091976525,7.65,7.56,7.325,7.5,7.43,nan,7.5,7.5,7.99375,7.5,7.9281250000000005,7.770833333333333,7.5,7.788888888888889,7.8999999999999995,7.5,7.6000000000000005,7.778947368421053,7.55,7.800000000000001
7.2,7.5347826086956555,7.5,7.3,6.466666666666666,7.2,7.2,nan,7.2,7.2,nan,7.2,7.2,6.466666666666666,7.2,7.2,nan,7.2,7.057142857142858,6.766666666666667,7.2,7.05
6.8,7.666565349544073,nan,6.8,7.166666666666667,6.8,7.175,nan,6.8,6.8,7.5,6.8,7.166666666666667,7.3,6.8,7.088888888888889,7.75,6.8,7.315384615384615,7.1,6.8,6.876923076923077
6.2,7.275992779783396,nan,6.200000000000001,7.7,6.2,6.200000000000001,7.380000000000001,6.2,6.600000000000001,6.666666666666667,6.2,6.18888888888889,7.177777777777779,6.2,6.340000000000001,nan,6.2,6.200000000000001,7.4625,6.2,6.6204081632653065
6.0,7.455123674911661,nan,6.0,6.414285714285714,6.0,6.512499999999999,7.85,6.0,7.057142857142857,nan,6.0,6.0,6.9363636363636365,6.0,6.638888888888889,6.9399999999999995,6.0,6.4750000000000005,7.933333333333333,6.0,6.26111111111111
7.4,7.691666666666668,nan,7.400000000000001,8.9,7.4,7.775,8.05,7.4,7.771428571428572,7.459999999999999,7.4,7.5,7.7875,7.400000000000001,7.65,7.1,7.400000000000001,7.345454545454547,6.699999999999999,7.4,7.542857142857144
6.9,7.20602409638554,8.0,7.45,7.4,6.9,7.2875,7.441666666666666,6.9,7.3,7.55,6.9,6.75,7.433333333333334,6.900000000000001,7.207692307692307,7.599999999999999,6.900000000000001,7.1,7.266666666666667,6.9,6.8875
6.2,7.512645914396883,nan,6.2,nan,6.2,6.2,nan,6.2,6.2,nan,6.2,6.4,nan,6.2,6.276923076923077,6.7,6.2,6.276923076923077,7.300000000000001,6.2,6.300000000000001
7.4,7.527360774818407,nan,7.4,5.4,7.4,7.4,nan,7.4,7.4,nan,7.4,7.4,5.4,7.400000000000001,7.400000000000001,5.9,7.400000000000001,7.185714285714286,7.7,7.4,7.433333333333333
7.6,7.20877551020408,nan,7.6,7.025,7.6,7.121428571428569,6.6,7.6,7.1000000000000005,6.6,7.6,6.991666666666666,6.883333333333334,7.599999999999999,7.070588235294117,7.1,7.599999999999999,7.155555555555555,6.833333333333333,7.6,7.291304347826087
7.2,7.247393364928908,7.6,7.3999999999999995,7.783333333333334,7.2,7.48888888888889,nan,7.2,7.2,8.8,7.2,7.2,7.928571428571429,7.2,7.400000000000001,7.266666666666666,7.2,6.975,6.875,7.2,7.209999999999999
6.7,7.470402298850573,6.699999999999999,6.700000000000001,7.38,6.7,6.885714285714288,7.862499999999999,6.7,7.547826086956522,8.3,6.7,7.411111111111113,7.72142857142857,6.7,7.319565217391306,8.4,6.7,6.9,8.1,6.7,6.925806451612903
7.4,7.201913875598083,6.8,7.159999999999999,7.300000000000001,7.4,7.18108108108108,7.375000000000001,7.4,7.375000000000001,7.5,7.4,7.3999999999999995,7.359090909090909,7.400000000000001,7.229166666666667,7.75,7.400000000000001,7.24,7.723076923076923,7.4,7.492307692307692
6.2,7.403007518796991,7.2,6.533333333333334,nan,6.2,6.2,7.325,6.2,7.172222222222223,7.133333333333333,6.2,6.577777777777779,7.242857142857143,6.2,6.874193548387098,7.533333333333332,6.2,6.688888888888889,6.942857142857144,6.4,6.3535714285714295
5.5,7.274374999999995,6.9,5.85,6.7875,5.5,5.981818181818182,nan,5.5,5.5,7.7,5.5,5.875,7.036363636363637,5.5,5.9350000000000005,6.800000000000001,5.5,5.833333333333333,6.433333333333334,5.5,5.686666666666667
6.9,7.610549450549455,8.0,7.388888888888889,7.25,6.9,6.999999999999999,8.0,6.9,7.1499999999999995,8.0,7.45,7.388888888888889,7.7,7.175000000000001,7.199999999999999,7.662500000000001,6.900000000000001,7.42794117647059,7.366666666666667,7.12,7.127999999999999
8.2,7.74331983805668,nan,8.2,nan,8.2,8.2,5.4,8.2,8.2,nan,8.2,8.2,5.4,8.2,8.2,nan,8.2,8.2,8.0,8.2,8.266666666666667
7.3,7.762408759124088,8.55,8.02,6.949999999999999,7.3,7.125,nan,7.3,7.3,nan,7.3,7.433333333333334,6.949999999999999,7.3,7.2666666666666675,6.9,7.3,7.0875,7.6909090909090905,7.716666666666668,7.529411764705881
6.3,7.173999999999999,nan,6.3,7.366666666666667,6.3,6.94,6.55,6.3,6.425,8.1,6.3,6.3,7.216666666666668,6.3,6.636363636363637,7.1,6.3,6.2875000000000005,7.188888888888887,6.3,6.646153846153846
7.2,7.714089347079039,7.945454545454546,7.933333333333334,7.857142857142857,7.2,7.666666666666667,7.35,7.2,7.65,7.949999999999999,7.2,7.6000000000000005,7.8076923076923075,7.2,7.6421052631578945,7.25,7.2,7.25,7.4,7.06,7.453333333333334
3.6,6.956687898089175,6.82,4.5,6.8066666666666675,3.6,6.507142857142857,7.3,3.6,4.833333333333333,6.266666666666667,4.5,4.5,6.747368421052633,4.05,5.885714285714285,7.3,4.05,4.75,6.961538461538462,3.96,5.4818181818181815
7.0,7.276863753213373,nan,7.0,6.55,7.0,6.8875,nan,7.0,7.0,7.1,7.0,7.040000000000001,6.733333333333333,7.0,6.95625,7.2,7.0,7.0,7.1000000000000005,7.0,7.0
7.8,7.467399267399272,nan,7.8,7.588888888888889,7.8,7.555555555555554,6.2,7.8,7.3999999999999995,nan,7.8,7.8,7.45,7.8,7.562499999999998,7.0249999999999995,7.8,7.405263157894736,6.366666666666667,7.8,7.64
4.6,7.205737704918028,nan,4.6,nan,4.6,4.6,7.633333333333333,4.6,4.6,7.800000000000001,4.6,6.487500000000001,7.728571428571429,4.6,5.678571428571429,7.214285714285714,4.6,5.328571428571428,7.162162162162164,4.6,6.377777777777778
6.3,7.097136038186154,7.7,6.6499999999999995,7.616666666666666,6.3,7.127272727272728,7.56,6.3,6.3,7.7,7.233333333333333,6.859999999999999,7.614285714285714,6.859999999999999,6.926315789473685,7.442857142857143,6.65,6.669230769230769,7.241176470588235,6.3,6.796666666666666
7.1,7.472668393782395,7.3,7.166666666666667,7.599999999999999,7.1,7.328571428571428,nan,7.1,7.1000000000000005,7.42,7.1,7.3199999999999985,7.461538461538462,7.099999999999999,7.28095238095238,7.3999999999999995,7.099999999999999,7.232432432432433,7.366666666666667,7.099999999999999,7.187301587301585
6.4,7.3304289544235886,7.375,7.021428571428571,7.971428571428572,6.4,7.693750000000001,8.025,6.4,7.5,6.2,6.4,6.316666666666666,7.7285714285714295,6.400000000000001,7.482,6.719999999999999,6.400000000000001,6.695238095238096,7.535714285714286,6.4,7.157446808510639
6.7,7.257190082644618,7.129999999999998,6.9666666666666694,6.99090909090909,7.040000000000001,6.9923076923076914,6.65,6.7,6.599999999999999,7.140000000000001,6.7,6.827272727272727,6.959999999999999,6.942857142857144,6.8591836734693885,6.800000000000001,6.92,6.766666666666667,nan,6.7,6.7
7.9,7.702205882352939,nan,7.9,7.9,7.9,7.9,7.8,7.9,7.85,7.05,7.9,7.9,7.449999999999999,7.900000000000001,7.88,6.8,7.900000000000001,7.459999999999999,7.18,7.9,7.3909090909090915
7.4,7.467399267399272,7.550000000000001,7.416666666666668,7.2,7.300000000000001,7.32,7.5,7.300000000000001,7.525,7.7250000000000005,7.5,7.5375000000000005,7.575,7.385714285714286,7.480952380952382,7.2,7.35,7.441666666666667,7.5,7.414285714285714,7.400000000000001
7.4,7.459052453468686,7.642857142857144,7.762499999999999,nan,7.4,7.4,7.225,7.4,7.25,8.0,7.4,7.775,7.557142857142857,7.400000000000001,7.434615384615385,7.92,7.75,7.5699999999999985,7.857142857142857,7.68,7.4750000000000005
6.8,7.195164835164838,nan,6.8,7.099999999999999,6.8,6.8999999999999995,8.55,6.8,7.55,6.35,6.8,6.562500000000001,7.299999999999999,6.8,6.954545454545454,7.720000000000001,6.8,7.0600000000000005,7.442857142857142,6.8,7.308000000000001
7.4,7.25172413793103,nan,7.400000000000001,nan,7.4,7.400000000000001,nan,7.4,7.400000000000001,nan,7.4,7.400000000000001,nan,7.400000000000001,7.400000000000001,nan,7.400000000000001,7.400000000000001,nan,7.4,7.400000000000001
6.9,7.502807017543849,nan,6.900000000000001,6.478571428571428,6.9,6.485000000000001,7.611111111111111,6.9,7.636842105263159,8.149999999999999,6.9,7.616666666666667,7.02,6.900000000000001,7.122222222222224,7.8578947368421055,6.900000000000001,7.61041666666667,7.185714285714286,6.9,7.138888888888889
5.8,7.117088607594939,5.8,5.8,6.8,5.8,6.5,8.3,5.8,6.8,nan,5.8,5.8,7.4,5.8,6.464705882352941,7.199999999999999,5.8,5.839999999999999,6.6000000000000005,5.8,5.9799999999999995
7.5,7.508118811881183,nan,7.5,6.859999999999999,7.5,7.066666666666667,8.219999999999999,7.5,8.053333333333333,nan,7.5,7.5,7.766666666666666,7.5,7.7375,7.840000000000001,7.5,7.616666666666667,7.233333333333334,7.5,7.464285714285714
6.7,7.205185185185187,5.8,6.3999999999999995,8.033333333333333,6.7,6.7,7.733333333333333,6.7,7.133333333333333,7.433333333333334,6.7,7.0,7.7333333333333325,6.7,6.975,5.6,6.7,6.7,6.400000000000001,6.7,6.555555555555555
7.3,7.191312384473197,6.0,6.866666666666666,6.942857142857142,6.65,7.1071428571428585,7.38,7.3,7.225,nan,7.3,7.3,7.125,6.9750000000000005,7.185294117647059,5.8,7.3,7.3,8.2,7.3,7.208695652173913
7.8,7.661702127659578,7.1,7.625,8.219999999999999,7.8,8.139130434782606,7.833333333333333,7.8,7.849999999999999,7.18,7.8,7.711111111111112,7.8619047619047615,7.8,7.972727272727272,7.7444444444444445,7.8,7.608333333333333,7.2625,7.8,7.595454545454545
5.1,7.173214285714287,nan,5.1,7.354545454545455,5.1,6.8764705882352954,7.9,5.1,5.1,7.2,5.1,5.574999999999999,7.371428571428573,5.1,6.4375,7.75,5.1,5.575,7.733333333333334,5.1,6.094736842105264
5.6,7.2787234042553175,nan,5.599999999999999,nan,5.6,5.599999999999999,nan,5.6,5.8,7.3,5.6,6.025,7.3,5.599999999999999,5.825,6.15,5.599999999999999,5.599999999999999,7.133333333333333,5.6,5.653846153846154
7.4,7.209876543209877,nan,7.4,7.599999999999999,7.4,7.223076923076923,7.35,7.4,7.377777777777778,7.95,7.4,7.542857142857143,7.628571428571428,7.400000000000001,7.3482758620689665,7.2,7.400000000000001,7.353846153846154,6.883333333333333,7.4,7.186111111111109
5.4,7.156318252730115,nan,5.4,nan,5.4,5.4,6.0,5.4,5.5,7.8,5.4,5.8,6.9,5.400000000000001,5.576470588235294,7.449999999999999,5.400000000000001,5.4941176470588236,7.8666666666666645,5.4,6.92962962962963
8.3,7.702205882352939,nan,8.3,7.6,8.3,7.766666666666667,7.354545454545455,8.3,7.542857142857144,7.5,8.3,7.766666666666667,7.4,8.3,7.6461538461538465,7.433333333333333,8.3,7.833333333333333,7.7,8.3,8.3
5.8,7.429370629370631,8.033333333333333,6.333333333333333,7.166666666666667,5.8,6.62,7.566666666666666,5.8,6.933333333333334,8.0,5.8,6.949999999999999,7.577777777777778,5.8,6.833333333333333,7.316666666666666,6.2,6.594117647058823,7.359999999999999,5.8,6.576470588235294
4.2,7.173999999999999,nan,4.2,6.0,4.2,4.8,6.95,4.2,4.2,nan,4.2,4.2,6.633333333333333,4.2,4.457142857142856,6.75,4.2,4.8375,nan,4.2,4.2
7.8,7.446629213483143,nan,7.8,8.05,7.8,7.9,8.55,7.8,8.1,nan,7.8,7.8,8.3,7.8,7.953846153846154,7.4625,7.8,7.6090909090909085,6.9,7.8,7.694117647058823
7.2,7.274519230769245,7.8,7.6000000000000005,nan,7.2,7.200000000000001,nan,7.2,7.200000000000001,nan,7.2,7.200000000000001,nan,7.2,7.200000000000001,7.061538461538461,7.2,6.861538461538462,6.933333333333334,7.2,7.127777777777778
7.5,7.502807017543849,8.0,7.975,6.3,7.5,7.5,7.7,8.2,7.645454545454546,nan,7.5,7.5,7.572727272727272,7.85,7.614285714285715,7.784000000000001,7.5,7.74166666666667,6.871428571428572,7.5,7.108695652173913
8.3,7.509409888357253,nan,8.3,7.840000000000001,8.3,8.03125,6.4,8.3,7.92,nan,8.3,8.3,7.6000000000000005,8.3,8.052,6.8374999999999995,8.3,7.709523809523809,7.1625,8.3,7.649999999999999
8.4,7.305577689243021,8.125,8.171428571428569,7.5,8.4,8.4,7.866666666666667,8.4,8.225,7.35,8.4,8.1,7.633333333333333,8.4,8.227272727272727,7.483333333333333,8.216666666666667,8.2,7.441666666666667,8.266666666666667,7.776744186046511
7.7,7.508118811881183,7.459999999999999,7.68,6.766666666666667,7.7,7.283333333333334,7.6000000000000005,7.7,7.700000000000001,6.25,7.7,7.475,6.9,7.7,7.530000000000001,7.799999999999999,7.7,7.827777777777778,7.366666666666667,7.7,7.566666666666667
7.2,7.168164794007487,6.766666666666667,6.9399999999999995,6.716666666666666,7.2,6.6000000000000005,6.85,7.2,7.0249999999999995,nan,7.2,7.2,6.75,7.2,6.922222222222222,7.7,7.050000000000001,7.2700000000000005,7.766666666666666,7.140000000000001,7.166666666666667
6.8,7.166850828729278,6.2,6.3999999999999995,6.362499999999999,6.85,6.699999999999998,7.7,6.8,6.8,nan,6.8,6.8,6.51111111111111,6.825,6.7222222222222205,7.011111111111111,6.8,6.985714285714285,6.5,6.8,6.859999999999999
6.3,7.234306569343064,nan,6.3,6.65,6.3,6.633333333333333,nan,6.3,6.3,6.8,6.3,6.466666666666666,6.68,6.3,6.527272727272727,7.6,6.3,6.69,nan,6.3,6.3
6.1,7.432075471698116,7.35,6.82,5.5,6.1,6.1,5.5,6.1,6.1,nan,6.1,6.1,5.5,6.099999999999999,6.099999999999999,nan,6.099999999999999,6.099999999999999,6.65,6.1,6.1
7.0,7.594523326572013,7.8,7.0,7.828571428571428,7.0,7.416666666666668,6.4,7.0,6.828571428571428,7.2,7.0,7.166666666666667,7.56,7.0,7.192,6.983333333333334,7.0,7.059090909090909,7.1,7.0,7.004761904761905
7.8,7.508118811881183,7.55,7.985714285714285,7.199999999999999,7.8,7.411111111111111,7.375,7.8,7.557142857142856,nan,7.8,7.8,7.2875,7.8,7.526315789473684,7.471428571428572,7.8,7.7266666666666675,7.0,7.8,7.8
7.2,7.480982905982907,nan,7.2,8.2,7.2,7.45,nan,7.2,7.2,nan,7.2,7.2,8.2,7.2,7.3,7.9,7.2,7.327272727272727,8.2,7.2,7.276923076923078
7.6,7.0973958333333345,8.0,7.550000000000001,7.311111111111111,7.6,7.363636363636363,8.025,8.1,7.12,8.25,7.6,7.860000000000001,7.626666666666667,7.85,7.423809523809524,7.5,7.599999999999999,7.599999999999999,6.82,7.6,7.288235294117648
6.9,7.3304289544235886,nan,6.9,7.949999999999999,6.9,7.522222222222222,7.633333333333333,6.9,7.2875000000000005,nan,6.9,6.239999999999999,7.814285714285714,6.900000000000001,7.145454545454545,7.699999999999999,6.9,7.2,7.3,6.9,6.923529411764705
3.7,7.224087591240877,6.7,5.422222222222223,6.949999999999999,5.45,5.96923076923077,7.35,3.7,4.966666666666666,7.449999999999999,3.7,6.091666666666668,7.266666666666666,4.575,5.82258064516129,8.8,3.7000000000000006,4.092307692307693,7.1625,3.7,4.934615384615385
7.2,7.032510288065841,7.3,7.3999999999999995,nan,7.2,7.2,5.95,7.2,6.359999999999999,nan,7.2,7.2,5.95,7.2,6.7333333333333325,7.45,7.2,6.9363636363636365,7.15,7.260000000000001,7.218181818181819
6.5,7.117088607594939,nan,6.5,6.8,6.5,6.5,7.95,6.5,6.5,nan,6.5,6.5,7.26,6.5,6.5,7.6,6.5,6.463636363636363,7.092592592592593,6.5,6.834782608695651
6.5,7.0973958333333345,7.945454545454546,7.628571428571428,7.625,7.25,7.077777777777778,7.05,6.5,6.8999999999999995,7.366666666666667,6.85,6.7875000000000005,7.400000000000001,6.94,6.930434782608696,7.771428571428571,6.94,6.8999999999999995,7.57142857142857,6.5,6.38125
6.3,7.198489932885897,nan,6.3,7.311111111111111,6.3,7.28421052631579,6.833333333333333,6.3,6.477777777777777,nan,6.3,6.3,7.191666666666666,6.3,6.934374999999999,7.550000000000001,6.3,6.725,6.811111111111111,6.3,6.474999999999999
7.7,7.616438356164381,7.960000000000001,7.666666666666667,7.075,7.7,7.349999999999999,7.7,7.7,7.7,8.033333333333333,7.7,7.733333333333333,7.5125,7.7,7.546153846153846,8.05,7.7,7.7,7.1,7.7857142857142865,7.3375
5.9,7.348170731707317,8.0,6.599999999999999,7.275,6.95,6.772222222222222,nan,5.9,5.9,nan,5.9,5.9,7.275,6.425000000000001,6.503846153846154,7.425,5.900000000000001,6.542307692307693,7.65,5.9,6.178947368421053
5.4,7.335311143270619,6.1,5.699999999999998,6.716666666666666,5.4,6.521428571428572,nan,5.4,6.014285714285713,7.099999999999999,5.4,6.128571428571427,6.844444444444444,5.400000000000001,6.296428571428572,7.32,5.400000000000001,6.1909090909090905,7.475,5.4,6.2518518518518515
7.1,7.488300220750555,7.6000000000000005,7.383333333333334,7.581818181818182,7.533333333333334,7.542857142857143,7.964705882352941,7.3,7.855555555555556,nan,7.1,6.85,7.814285714285715,7.383333333333334,7.622222222222222,7.199999999999999,7.099999999999999,7.24,7.519999999999999,7.1,7.15
7.2,7.175890985324953,8.3,7.75,nan,7.2,7.2,7.916666666666667,7.2,7.2,7.6,7.2,7.279999999999999,7.871428571428572,7.2,7.230769230769231,7.0,7.2,7.184615384615385,7.433333333333334,7.42,7.343333333333333
6.6,7.06050955414012,7.1,6.91111111111111,7.245454545454546,6.6,7.125,8.0,6.6,7.099999999999999,7.640000000000001,6.6,6.6,7.495,6.599999999999999,7.0588235294117645,7.470000000000001,6.599999999999999,6.714285714285714,7.088888888888889,6.6,6.662962962962963
8.6,7.589342403628122,nan,8.6,7.5,8.6,7.814285714285714,8.5,8.6,8.6,7.7,8.6,8.433333333333332,7.766666666666667,8.6,8.1,6.933333333333334,8.6,8.149999999999999,7.050000000000001,8.6,8.290000000000001
6.6,7.175890985324953,nan,6.6,8.05,6.6,7.083333333333333,7.2,6.6,6.959999999999999,7.449999999999999,6.6,7.033333333333332,7.3687499999999995,6.599999999999999,7.003703703703702,7.323809523809523,6.599999999999999,6.805,7.1625,6.6,6.6049999999999995
6.5,7.41604278074866,7.1,6.857142857142856,7.32,6.5,7.135714285714286,7.699999999999999,6.5,7.225000000000001,7.125,6.5,7.092307692307691,7.318181818181818,6.5,7.140000000000001,7.550000000000001,6.5,6.969999999999999,7.5,6.5,6.5666666666666655
6.7,7.499795501022494,6.0,6.5249999999999995,7.287499999999999,6.7,7.022222222222222,7.287499999999999,6.7,7.022222222222222,7.800000000000001,6.7,7.140000000000001,7.344444444444444,6.7,7.047826086956523,7.566666666666666,6.7,6.859999999999999,6.4,6.7,6.746153846153847
7.8,7.221951219512198,7.6,7.8,nan,7.8,7.8,nan,7.8,6.866666666666667,7.360000000000001,7.8,7.366666666666667,7.360000000000001,7.8,7.2875000000000005,7.800000000000001,7.8,7.828571428571428,7.019999999999999,7.8,7.777777777777778
7.1,6.978354978354981,nan,7.1,6.6,7.1,6.716666666666666,6.6,7.1,6.716666666666666,nan,7.1,7.1,6.6,7.099999999999999,6.771428571428571,nan,7.099999999999999,7.099999999999999,7.3,7.1,7.1
7.0,7.32013348164627,7.7,7.262500000000001,7.419999999999999,7.0,6.915789473684211,6.800000000000001,7.0,7.05,7.316666666666666,7.0,7.066666666666666,7.213333333333333,7.0,7.002127659574469,7.433333333333334,7.0,7.230303030303031,7.9,7.0,7.311764705882354
6.1,7.2701935483870885,nan,6.1,7.8999999999999995,6.1,7.315789473684212,7.0,6.1,6.500000000000001,7.8,6.1,6.433333333333334,7.764285714285713,6.099999999999999,6.957575757575758,7.699999999999998,6.099999999999999,6.796000000000001,7.155555555555556,6.1,6.612903225806451
7.5,7.676988636363635,nan,7.5,nan,7.5,7.5,nan,7.5,7.425,nan,7.5,7.5,nan,7.5,7.470000000000001,7.6000000000000005,7.5,7.608333333333333,8.1,7.5,7.546153846153846
7.7,7.134146341463414,7.92,7.800000000000001,7.825,7.7,7.800000000000001,7.6499999999999995,7.7,7.7,nan,7.7,7.6,7.790000000000001,7.7,7.7,7.128571428571428,7.775,7.7,7.171428571428572,7.68,7.450000000000001
7.0,7.409283387622154,nan,7.0,6.65,7.0,6.783333333333334,7.5249999999999995,7.0,7.299999999999999,nan,7.0,6.775,7.0875,7.0,6.9941176470588236,7.2,7.0,7.0200000000000005,7.25,7.0,6.976923076923077
5.3,7.159002770083104,nan,5.3,6.1866666666666665,5.3,6.1157894736842096,7.800000000000001,5.3,5.3,6.95,5.3,5.3,6.436842105263159,5.3,5.92,7.166666666666667,5.3,5.906666666666666,6.3,5.3,5.557142857142857
7.3,7.33404735062006,6.866666666666666,7.0181818181818185,6.966666666666666,7.3,7.06,7.3999999999999995,7.3,7.363333333333336,7.159999999999999,7.3,7.473333333333331,7.28095238095238,7.3,7.33818181818182,7.3,7.3,7.235714285714287,7.633333333333333,7.3,7.457692307692307
7.8,7.439328063241107,nan,7.8,nan,7.8,7.15,7.1000000000000005,7.8,7.274999999999999,7.366666666666667,7.8,7.387500000000001,7.233333333333334,7.8,7.294999999999999,7.6,7.8,7.720000000000001,7.349999999999999,7.8,7.528571428571428
5.3,7.030801687763714,6.6000000000000005,6.139999999999999,7.4799999999999995,5.3,6.016666666666667,7.7,5.3,6.81,7.65,5.3,5.975,7.58,5.3,6.404999999999999,7.2555555555555555,5.3,6.195,6.833333333333333,5.3,5.4625
4.5,7.192476489028209,5.4,4.725,5.6,4.5,5.05,5.6,4.5,5.05,nan,4.5,4.5,5.6,4.5,4.9399999999999995,6.628571428571428,4.5,5.086666666666668,7.25,4.5,5.16875
7.6,7.19250936329588,nan,7.6,nan,7.6,7.6,nan,7.6,7.6,nan,7.6,7.6,nan,7.599999999999999,7.599999999999999,nan,7.599999999999999,7.599999999999999,nan,7.6,7.6
5.0,7.0671874999999975,6.2,5.45,nan,5.0,5.466666666666666,7.1,5.0,5.333333333333333,6.824999999999999,5.0,5.0,6.916666666666667,5.0,5.2823529411764705,7.6000000000000005,5.0,5.832258064516129,7.6000000000000005,5.0,5.254545454545454
6.6,7.139768339768342,7.09090909090909,6.881818181818184,6.966666666666666,6.966666666666666,6.984615384615383,7.199999999999999,7.0200000000000005,7.071428571428571,7.7,6.833333333333333,7.340000000000001,7.2870967741935475,6.957142857142857,7.1,6.716666666666666,6.625,6.679166666666667,7.038888888888889,6.955555555555555,6.914545454545454
