118849,"['Mohammad Amir Naji', 'Amir Farrokh Hashemian', 'Bahare Seddiqi']"
90633,"['Dom DeLuise', 'Christopher Plummer', 'Erica Yohn']"
328828,"['Jason Biggs', 'Alyson Hannigan', 'Seann William Scott']"
200469,"['Lou Diamond Phillips', 'Dina Meyer', 'Bob Gunton']"
313792,"['Woody Allen', 'Jason Biggs', 'Christina Ricci']"
115819,"['Trey Parker', 'Dian Bachar', 'Stephen Blackpool']"
230030,"['Brendan Fraser', 'Elizabeth Hurley', ""Frances O'Connor""]"
463872,"[u'G\xe9rard Depardieu', 'Clovis Cornillac', u'Beno\xeet Poelvoorde']"
78748,"['Sigourney Weaver', 'Tom Skerritt', 'John Hurt']"
952640,"['Jason Lee', 'David Cross', 'Cameron Richardson']"
71141,"['Brigitte Mira', 'El Hedi ben Salem', 'Barbara Valentin']"
452971,"[u'Quim Guti\xe9rrez', u'Ra\xfal Ar\xe9valo', 'Marta Etura']"
118698,"['Lothaire Bluteau', 'Clive Owen', 'Mick Jagger']"
346491,"['Colin Farrell', 'Anthony Hopkins', 'Rosario Dawson']"
2006040,"['Simon Pegg', 'Paul Freeman', 'Amara Karan']"
1268799,"['Kal Penn', 'John Cho', 'Neil Patrick Harris']"
109068,"['Brendan Fraser', 'Steve Buscemi', 'Adam Sandler']"
870984,"['Willem Dafoe', 'Charlotte Gainsbourg', u'Storm Acheche Sahlstr\xf8m']"
99012,"['Mia Farrow', 'William Hurt', 'Joe Mantegna']"
1286126,"['Cem Yilmaz', u'\xd6zge \xd6zberk', u'Zafer Alg\xf6z']"
219965,"['Bruce Willis', 'Billy Bob Thornton', 'Cate Blanchett']"
29606,"['Janet Gaynor', 'Fredric March', 'Adolphe Menjou']"
86873,"['Steve Martin', 'Lily Tomlin', 'Victoria Tennant']"
103776,"['Michael Keaton', 'Danny DeVito', 'Michelle Pfeiffer']"
215545,"['Damon Wayans', 'Savion Glover', 'Jada Pinkett Smith']"
69687,"[u'Yella Rottl\xe4nder', u'R\xfcdiger Vogler', 'Lisa Kreuzer']"
92546,"['Rosanna Arquette', 'Michelle Pfeiffer', 'Arsenio Hall']"
90655,"['Deborah Foreman', ""Griffin O'Neal"", 'Clayton Rohner']"
69768,"['Roddy McDowall', 'Claude Akins', 'Natalie Trundy']"
80339,"['Robert Hays', 'Julie Hagerty', 'Leslie Nielsen']"
1087578,"['Hiroshi Abe', 'Yui Natsukawa', 'You']"
57831,"['Anthony Quinn', 'Alan Bates', 'Irene Papas']"
174480,"['Richard Gere', 'Winona Ryder', 'Anthony LaPaglia']"
84329,"['Woody Allen', 'Mia Farrow', u'Jos\xe9 Ferrer']"
51383,"['Rosalind Russell', 'Forrest Tucker', 'Coral Browne']"
2937898,"['Oscar Isaac', 'Jessica Chastain', 'David Oyelowo']"
1014759,"['Mia Wasikowska', 'Johnny Depp', 'Helena Bonham Carter']"
122933,"['Robert De Niro', 'Billy Crystal', 'Lisa Kudrow']"
285441,"['Natar Ungalaaq', 'Sylvia Ivalu', 'Peter-Henry Arnatsiaq']"
83550,"['James Olson', 'Burt Young', 'Rutanya Alda']"
295289,"['Jason Lee', 'Julia Stiles', 'Selma Blair']"
1602620,"['Jean-Louis Trintignant', 'Emmanuelle Riva', 'Isabelle Huppert']"
74119,"['Dustin Hoffman', 'Robert Redford', 'Jack Warden']"
476735,"['Fikret Kuskan', u'\xc7etin Tekindor', u'H\xfcmeyra']"
367479,"['Pierce Brosnan', 'Salma Hayek', 'Woody Harrelson']"
118688,"['Arnold Schwarzenegger', 'George Clooney', ""Chris O'Donnell""]"
115632,"['Jeffrey Wright', 'Michael Wincott', 'Benicio Del Toro']"
422774,"['Ice Cube', 'Nia Long', 'John C. McGinley']"
1815862,"['Jaden Smith', 'David Denman', 'Will Smith']"
103644,"['Sigourney Weaver', 'Charles S. Dutton', 'Charles Dance']"
80354,"['Robert Forster', 'Robin Riker', 'Michael V. Gazzo']"
2404181,"['Gugu Mbatha-Raw', 'Matthew Goode', 'Emily Watson']"
802948,"['Ellen Page', 'Hayley McFarland', 'Nick Searcy']"
1229340,"['Will Ferrell', 'Christina Applegate', 'Paul Rudd']"
1712170,"['Tyler Perry', 'Matthew Fox', 'Rachel Nichols']"
308208,"['Antonio Banderas', 'Lucy Liu', 'Talisa Soto']"
75648,"['Jack Lemmon', 'Lee Grant', 'Joseph Cotten']"
2209418,"['Ethan Hawke', 'Julie Delpy', 'Seamus Davey-Fitzpatrick']"
800308,"['Ed Harris', 'Viggo Mortensen', u'Ren\xe9e Zellweger']"
1945062,"['Ashley Hinshaw', 'James Franco', 'Heather Graham']"
59573,"['Sidney Poitier', 'Shelley Winters', 'Elizabeth Hartman']"
29870,"['James Cagney', ""Pat O'Brien"", 'Humphrey Bogart']"
443435,"['Jessica Lowndes', 'Ross Kohn', 'Ross McCall']"
286261,"['Timothy Spall', 'Lesley Manville', 'Ruth Sheen']"
43274,"['Kathryn Beaumont', 'Ed Wynn', 'Richard Haydn']"
466664,"['Declan Donnelly', 'Anthony McPartlin', 'Bill Pullman']"
1176740,"['John Krasinski', 'Maya Rudolph', 'Allison Janney']"
1610996,"['Catherine Parker', 'Courtney Bell', 'Dave Levine']"
1440161,"['Kate Hudson', u'Gael Garc\xeda Bernal', 'Kathy Bates']"
47834,"['Gordon Heath', 'Maurice Denham']"
